"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Eswatini","SWZ","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","87971.3477320437","0","38650.0192444888","108643.888871788","210377.636623474","312142.185661917","292891.880182814","302722.434130989","227941.477188698","238717.263634644","235154.337368994","212783.921610403","201734.096688751","162617.097619721","142304.909456129","37674.7455495054","39939.9816632138","3144.98622364993","2658.18050743927","13143.392854735","36382129.8459833","34681.05977546","259519.518747224","2682.39956043456","6559.04562097875","6935.27943242653","27508.0388659546","21709.8283019224","16176.1750636591","36212.0211926558","675156.719776973","212495.177612869","",
"Sint Maarten (Dutch part)","SXM","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1229050.27932961","480446.927374302","1000000","134078.212290503","201117.318435754","1340782.12290503","3022346.36871508","111731.843575419","48898.2011173184","",
"Seychelles","SYC","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","0","0","0","0","0","47332.4097000929","731489.457444878","163905.927955483","237288.944483566","183374.453760536","0","0","0","","","","","","","","","","","","","","","","","","","1222781.45880333","994457.95325","8666537.39","1864638.87","1608899.82760284","1609509.04453486","1641073.30085758","1240941.07","1271964.59675","1303763.71166875","1368951.89725219","1403175.69468349","1438255.08705058","",
"Syrian Arab Republic","SYR","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","1400000","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","0","0","0","0","0","3588072.90124733","839589.854691582","0","532747.870859774","657827.854923066","1279589.73152684","456000.124440152","1743221.18570787","772285.659655679","3910374.95031737","2665845.46612035","2018347.19674851","2532374.65475731","2586926.82427575","4318753.48240747","11622280.1539025","19114454.1344848","12422688.3265273","17691597.7278381","2599221.69028131","30131357.4603979","117113768.102598","70209340.482056","117073637.338192","117424828.016309","141994064.027107","157294737.462183","140411826.6301","524803681.81906","470530100.737756","297291997.014243","470305128.012077","913943056.455127","800046532.086079","1031917514.97367","1036891070.51947","1355995681.59673","1118001671.66143","910849030.985849","1346945666.41104","1418518696.72767","5266061335.93075","6105210209.50869","7142248582.56194","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1942000","8880000","13269000","288071883.073","225245697.727","98714897.0589127","159338010.093502","211575848.182137","248810423.089605","288766770.283391","276176720.894377","384674572.779827","486719953.841833","469130738.059958","651113719.206194","1075754638.43047","957993615.192436","1353770512.62053","1347165426.26242","1509742331.4882","1602628410.3522","1543030569.41181","1594346793.79401","1434217539.13685","1799754887.78428","2190610290.711","2435759779.69181","",
"Togo","TGO","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1365.37841285184","0","0","0","5689.81018133905","5742.44420074522","0","0","0","12126.2521781154","","","","","","0","0","0","","",
"Thailand","THA","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","39128.0257755091","37778.4266993273","152433.079457026","78469.9553806022","317305.670015957","77505.6128886461","0","2076820.94359891","9399875.41728353","2644844.56812488","4104751.59535662","599221.690281315","25131357.4603979","44113768.1025976","7105512.32043221","19453560.8638876","8659875.2503123","8853386.1130835","7356202.17596297","7512109.3829344","14297576.0819285","16800000","46360000","54120000","100800000","64150000.0000001","35430000","56940000","104830764.952854","62000822.1152309","56715882.257821","84671391.1682498","69126566.6120386","101457141.199117","163002536.789359","197484718.923094","",
"Tajikistan","TJK","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","358800","912400","1258100","1153800","714100","874900","1036700","623000","0","0","0","0","0","0","0","0","0","47380","",
"Turkmenistan","TKM","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","7999999.99996948","7999999.99996948","2999999.99996948","3008939.99996948","2171420","2384260","2405279.99996948","143000000","163000000","154500000","173200000","30300000","49800000","74500000","76100000","57100000","61000000","56200000","54150000","54850000","122100000","62600000","194650000","210400000","214500000","277289818.797454","175885500","168566500","247017202.492892","287322032.914611","340824395.417504","239342997.611603","247089513.937426","260419906.390692","317636740","377347682.296296","358541963.57","327661108.59","346076461.387085","544529600.15823","715850902.538439","678582488.221064","525499824.800142","671385720.816977","754075852.651838","808097507.85509","819396074.852934","1010355918.51369","1107945695.60266","1340124034.37986","1468887439.10457","1176713212.18798","",
"Timor-Leste","TLS","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","0","0","0","1233810.09842321","452559.080276074","1110285.59345826","479999.52011568","769401.583155593","1270116.79814651","2320052.91054409","830147.986468612","1828070.44377977","1248505.22247596","6857146.83247078","2306566.48363866","3110336.18547174","1218152.91473539","12113791.7974301","5384885.99522934","4134818.03929226","1405501.95452616","5807257.65610298","43379176.6685663","50984681.5121339","61075577.2589918","58892853.2161149","73097584.576223","62633819.2531487","99839341.9376213","78702515.7125305","74893000.0517867","164487340.288336","133957735.842424","174386828.808832","318232578.534546","157140273.154303","41331881.8671488","62278475.3334811","40438719.6561903","51568028.6319356","30495082.1401734","102773106.347284","59080265.3759493","63951896.5371182","74105128.4105739","80219456.0455754","68684419.3683126","72075358.0783251","",
"Tonga","TON","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0","","","","","","","","162039.981472194","0","0","0","2296.5154758648","0","",
"South Asia (IDA & IBRD)","TSA","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","0","111523.92688918","113459.994886484","0","0","0","111305.389516412","625124.175325906","896690.489893738","173389.201559159","165407.730054585","697330.037929544","1171836.31345916","4432024.35151543","2292412.28765816","2923398.8097299","1815524.76332547","5031658.9889197","2639203.49818651","4469699.7612032","8764042.45543716","26575683.6564716","16732624.2446108","22982425.2224184","31012969.4776539","86311699.0738287","43022437.7751101","31264636.4083264","39128445.8605635","72837185.3651398","228741722.507206","124407832.881141","206771666.15352","193593226.978584","203726855.355573","138117584.877852","311054597.750577","328703947.217225","452003753.596592","672107416.420193","482764971.574683","535260666.487027","669687191.494584","795994524.294217","878570174.41327","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","0","0","2799998.88112045","1399999.44056022","2799998.88112045","2799998.88112045","2799998.88112045","4199998.32168067","5599997.76224089","2799998.88112045","4199998.32168067","6985476.14225652","10251867.9728003","5773073.19604799","7419531.0359811","8351748.95335465","10391849.663798","11185535.3794951","11022556.6434001","13014764.6013442","19573045.1130165","42510495.1334078","31308442.4647756","27044886.7105174","23389947.4362591","12269965.2643726","15248871.4566129","24414652.9687527","15926538.3456606","43560724.6920848","32361157.629919","105754069.604926","77173005.2591718","77910652.5449548","80492574.9172091","69876792.8948397","107888526.398422","92491156.8044248","88900061.608206","67496251.540374","81280160.5795452","37330418.2752494","35127039.8323269","44620263.6884176","288329940.860148","161219450.973166","1460049739.90612","170194043.451039","297007180.484493","227423786.334014","186210853.741838","230006406.642757","212797844.336032","224047230.14092","245752725.584939","247718765.724819","207580735.410323","239915929.445635","502888386.043301","283699635.139038","",
"Trinidad and Tobago","TTO","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","432529.123183931","427037.568211905","458179.615796443","648263.888235956","807323.586481127","1720186.86170982","1922312.05876156","881502.086120224","7270300.20435344","",
"Tunisia","TUN","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","3160153.96972397","1138519.92409867","0","0","0","988577.807252039","1057361.88210415","1027318.10048883","904234.076061159","10538101.8244089","10116124.6812367","14591262.2657799","15291449.8205861","16177435.9936228","17850790.6736087","17664061.6636334","25666058.6285744","26220394.0572115","29265818.1747235","29623217.0272627","25031937.9385681","24800894.2294257","26424520.8187814","23112998.6608119","25112972.471135","28038346.5622101","21767667.1127254","22765009.853975","20748731.6201163","23726166.7884039","22525643.7926687","",
"Turkey","TUR","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","0","","","0","0","0","0","","","","","","","","","102000000","98000000","81000000","89000000","112000000","167000000","176000000","",
"Tuvalu","TUV","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22275.7988386702","14267.9796810998","22062.838641591","15273.3159896345","19578.7048197369","20082.4636162241","23486.4191179452","20277.8247599011","22838.8601034167","14773.1239080437","14829.1413504","13826.4183524594","","","","","","","",
"Tanzania","TZA","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","160066.3255","","3442121.4708","946332.5508","500000.621","300000.556","210000","0","0","0","0","448.2","122","0","0","","","","2680","40000","197676","256978","95000.0000000001","82600","17105.7765584517","",
"Uganda","UGA","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","2963","589212","0","7423807.92","2378623","512486.27","2770928.31","3046723.88257","4158668.243313","6846262.37964467","20279901.3571","14030356.5684","12882006.42","4088041.00337349","1527254.71","1566521.2166475","10385200","16029078.6249693","",
"Ukraine","UKR","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000000","5000000","4000000","14000000","40000000","22000000","32000000","53000000","72000000","112000000","132000000","107000000","124000000","167000000","118000000","85000000","73000000","72000000","92000000","82000000","",
"Upper middle income","UMC","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","0","0","2799998.88112045","1399999.44056022","2799998.88112045","2799998.88112045","2799998.88112045","4199998.32168067","13599997.7622104","10799998.8810899","7199998.32165015","9994416.142226","12423287.9728003","8157333.19604799","9783266.3492682","151305088.206456","173349999.991","164849999.991","182399999.992","42192085.2724528","66488942.5017713","92619817.2554672","94582154.7296672","75070565.2961061","74938321.0895213","67037429.9459678","67292186.909108","69372331.8325909","139959924.242475","75859530.396919","216374517.500114","303494140.551922","281566121.320619","329526129.914793","230444396.191959","217581529.259814","497165722.193883","617287815.856024","492977287.398658","437310454.07507","506984085.132365","475708756.328164","620455207.166225","699916794.128941","1152814559.53634","1081847202.22528","973144460.679812","1459041401.2264","2161450794.37319","2037745367.8627","2113168364.79644","2468029328.73865","2848200814.86513","2932124216.47816","2569551804.19203","3245069520.00087","3247708768.50366","7580871586.35316","8850954628.88474","9829669880.10873","",
"Uruguay","URY","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","700000","0","0","0","0","0","400000","500000","0","0","0","0","0","91000","56000","16000","0","33788","71000","0","30000","96000","148000","201000","430000","47812689.1679255","40897807","57239039.7101042","37567858.3724657","37320269","39684711","44657097.9100001","23331540.3331064","",
"United States","USA","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","2330000000","2550000000","2780000000","3230000000","3830000000","4310000000","4370000000","4920000000","5880000000","6190000000","7080000000","7280000000","5610000000","5780000000","6180000000","6680000000","8114000000","10174000000","12147000000","13820000000","16640000000","17820000000","20841000000","21694000000","26712000000","30289000000","32470000000","33228000000","35626000000","39913000000","43476000000","41004000000","44815000000","47307000000","56943000000","64466000000","70999000000","84497000000","89672000000","85730000000","94968000000","107053000000","107869000000","113824000000","116380000000","111151000000","112981000000","118147000000","118874000000","117401000000","",
"Uzbekistan","UZB","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1885468.83172827","1010192.58663926","906087.8","718877.49311375","316911.1367275","147939.187","",
"St. Vincent and the Grenadines","VCT","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Venezuela, RB","VEN","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",
"British Virgin Islands","VGB","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vanuatu","VUT","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","0","0","0","0","180788.775036616","265347.37864493","240131.670258124","34220.2070322526","263819.303198609","179059.913804354","172723.71793561","128451.368002974","227034.237048923","155805.047470171","147515.578120621","437292.414685195","718423.777698422","","",
"World","WLD","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","0","0","2799998.88112045","1399999.44056022","2799998.88112045","2799998.88112045","2799998.88112045","68840882.252797","72439776.7251496","93672926.9979056","2794787769.17636","3200194146.52906","3547765857.68262","4143925270.3586","4892143914.95345","5884249672.06583","6106489536.69181","6873143797.72066","8241372392.04066","8842567258.79178","10161310991.0989","10342294419.9473","8267143622.53214","8824069778.63065","8905514997.21519","9694745388.06038","11904440896.0852","15697460650.9934","18769348779.2683","20972399645.9083","26740752136.4272","28075839906.264","32582175817.2537","34083073463.8289","41294903851.4063","46884443554.8953","57245794766.2599","59203847777.6757","63490841590.0871","70724959776.5036","80954505200.3351","80115220638.6124","88432048043.6384","98025740736.561","136663464934.825","160472754198.394","172400844395.159","204665170023.902","225509155047.048","217265040258.803","237246977781.345","269292388317.461","274979462864.344","297881369403.428","331152093996.05","330809056406.615","333270525737.067","363199750367.026","397509735379.943","396918177805.045","",
"Samoa","WSM","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","262541.313792851","162185.722925966","171299.312749104","153843.898278151","","","","","","","","","","","","","","","","","","0","4411.29458579423","16847.1062444563","72157.8813591509","106362.413453543","2172049.26003007","537843.987626163","","",
"Kosovo","XKX","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","403215.547931223","139330.568077149","768912.516592541","1570929.29928996","820941.537677654","23264.7090450283","160112.268498388","482709.787700306","218815.23804874","309893.804034664","16386.0280417058","346888.008995231","197004.784286754","935921.238109053","",
"Yemen, Rep.","YEM","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","149000000","0","8650000","33420000","0","0","0","0","0","0","2500000","","","","",
"South Africa","ZAF","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","0","0","2799998.88112045","1399999.44056022","2799998.88112045","2799998.88112045","2799998.88112045","4199998.32168067","5599997.76224089","2799998.88112045","4199998.32168067","6985476.14225652","10251867.9728003","5773073.19604799","7377986.34929872","8305088.20645571","10349999.991","10349999.991","9199999.992","11892085.2724528","16688942.5017713","18119817.2554672","18482154.7296672","17970565.2961061","13899193.0637458","10799651.5192685","12689753.829651","14743861.8772103","14142618.5724591","12182024.7840304","18910416.8458018","89679379.7978977","53306031.2434429","50402694.4092463","51273706.5587749","44672003.8886802","66941851.7253898","52112946.0234619","48962908.643681","44195432.6643811","49094178.9315161","21490396.2330755","19454588.5677067","26550160.131383","37391888.5875072","45302063.011666","55106998.0117651","75106030.2632775","78842738.1260898","75704499.3644478","113985144.628534","134505552.106637","124888029.217752","119974977.559124","116468991.146991","103118206.650559","109422730.800168","119040051.607493","120715706.695771","108148202.159057","",
"Zambia","ZMB","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","",
"Zimbabwe","ZWE","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","794831.982610225","1778241.38305464","1028659.7472482","2789441.29883977","2009772.48447644","1451001.10358046","984800.745988126","624962.328212831","374333.459059128","595535.738751354","540451.338471094","553178.58481458","17770480.9754474","774908.738385353","1576115.64306655","993658.759847148","824758.468179408","603115.902336422","","","","","","","","","","","","","","","1718404.8738","1811198.7369852","1894513.87888652","1981661.5173153","2072817.9471118","2168167.57267895","2267903.28102218","2372226.8319492","0","","","",
